season,wteam,lteam,School,OverallG,OverallW,OverallL,OverallW.L_percent,OverallSRS,OverallSOS,Conf.W,Conf.L,PointsTm.,PointsOpp.,School.TotalsFG,School.TotalsFGA,School.TotalsFG_percent,School.Totals3P,School.Totals3PA,School.Totals3P_percent,School.TotalsFT,School.TotalsFTA,School.TotalsFT_percent,School.TotalsTRB,School.TotalsAST,School.TotalsSTL,School.TotalsBLK,SchoolAdvancedFTr,SchoolAdvanced3PAr,SchoolAdvancedTS_percent,SchoolAdvancedTRB_percent,SchoolAdvancedAST_percent,SchoolAdvancedBLK_percent,SchoolAdvancedeFG_percent,SchoolAdvancedFT.FGA,season.2,seed,School.1,OverallG.1,OverallW.1,OverallL.1,OverallW.L_percent.1,OverallSRS.1,OverallSOS.1,Conf.W.1,Conf.L.1,PointsTm..1,PointsOpp..1,School.TotalsFG.1,School.TotalsFGA.1,School.TotalsFG_percent.1,School.Totals3P.1,School.Totals3PA.1,School.Totals3P_percent.1,School.TotalsFT.1,School.TotalsFTA.1,School.TotalsFT_percent.1,School.TotalsTRB.1,School.TotalsAST.1,School.TotalsSTL.1,School.TotalsBLK.1,SchoolAdvancedFTr.1,SchoolAdvanced3PAr.1,SchoolAdvancedTS_percent.1,SchoolAdvancedTRB_percent.1,SchoolAdvancedAST_percent.1,SchoolAdvancedBLK_percent.1,SchoolAdvancedeFG_percent.1,SchoolAdvancedFT.FGA.1,season.1,seed.1,variable
2010,Murray State,Vanderbilt,Vanderbilt,33,24,9,0.727,15.24,7.86,12,4,2537,2274,859,1829,0.47,203,552,0.368,616,854,0.721,1197,436,188,171,0.467,0.302,0.568,50.3,50.8,12.5,0.525,0.337,2010,4,Murray State,36,31,5,0.861,8.69,-3.89,17,1,2753,2175,978,1961,0.499,226,599,0.377,571,821,0.695,1319,556,347,196,0.419,0.305,0.586,54.7,56.9,14.2,0.556,0.291,2010,13,lteam
2010,Xavier,Minnesota,Minnesota,35,21,14,0.6,15.64,7.32,9,9,2533,2242,912,1949,0.468,246,617,0.399,463,661,0.7,1237,583,273,199,0.339,0.317,0.56,51.2,63.9,16.4,0.531,0.238,2010,11,Xavier,35,26,9,0.743,16.23,5.94,14,2,2793,2433,961,2082,0.462,250,664,0.377,621,873,0.711,1415,494,235,132,0.419,0.319,0.559,53.5,51.4,8.9,0.522,0.298,2010,6,lteam
2010,Pittsburgh,Oakland,Oakland,35,26,9,0.743,-0.64,-2.96,17,1,2676,2504,920,2053,0.448,206,640,0.322,630,876,0.719,1344,461,236,169,0.427,0.312,0.542,53.4,50.1,11.2,0.498,0.307,2010,14,Pittsburgh,34,25,9,0.735,14.3,7.39,13,5,2336,2101,809,1811,0.447,181,526,0.344,537,775,0.693,1269,536,177,139,0.428,0.29,0.536,53.6,66.3,10.4,0.497,0.297,2010,3,lteam
2010,Brigham Young,Florida,Florida,34,21,13,0.618,11.89,7.16,9,7,2455,2258,890,2006,0.444,203,648,0.313,472,671,0.703,1265,479,243,94,0.334,0.323,0.528,52,53.8,7.2,0.494,0.235,2010,10,Brigham Young,36,30,6,0.833,18.82,3,13,3,2992,2392,1025,2120,0.483,292,700,0.417,650,823,0.79,1332,567,307,126,0.388,0.33,0.596,53,55.3,9.1,0.552,0.307,2010,7,lteam
2010,Kansas State,North Texas,North Texas,33,24,9,0.727,-2.49,-4.72,13,5,2437,2303,798,1748,0.457,179,538,0.333,662,921,0.719,1220,394,144,94,0.527,0.308,0.558,52.7,49.4,6.6,0.508,0.379,2010,15,Kansas State,37,29,8,0.784,19.88,10.28,11,5,2949,2584,981,2182,0.45,253,703,0.36,734,1098,0.668,1437,541,274,187,0.503,0.322,0.545,52.9,55.1,13.2,0.508,0.336,2010,2,lteam
2010,Syracuse,Gonzaga,Gonzaga,34,27,7,0.794,12.11,3.83,12,2,2614,2291,912,1856,0.491,182,516,0.353,608,916,0.664,1286,456,227,142,0.494,0.278,0.57,53.1,50,10.5,0.54,0.328,2010,8,Syracuse,35,30,5,0.857,21.72,7.21,15,3,2832,2324,1042,2021,0.516,244,624,0.391,504,745,0.677,1337,673,336,221,0.369,0.309,0.596,53,64.6,17.2,0.576,0.249,2010,1,lteam
2010,Butler,Murray State,Murray State,36,31,5,0.861,8.69,-3.89,17,1,2753,2175,978,1961,0.499,226,599,0.377,571,821,0.695,1319,556,347,196,0.419,0.305,0.586,54.7,56.9,14.2,0.556,0.291,2010,13,Butler,38,33,5,0.868,14.37,5.08,18,0,2611,2258,845,1911,0.442,260,761,0.342,661,896,0.738,1241,464,267,86,0.469,0.398,0.559,52.1,54.9,6.5,0.51,0.346,2010,5,lteam
2010,Xavier,Pittsburgh,Pittsburgh,34,25,9,0.735,14.3,7.39,13,5,2336,2101,809,1811,0.447,181,526,0.344,537,775,0.693,1269,536,177,139,0.428,0.29,0.536,53.6,66.3,10.4,0.497,0.297,2010,3,Xavier,35,26,9,0.743,16.23,5.94,14,2,2793,2433,961,2082,0.462,250,664,0.377,621,873,0.711,1415,494,235,132,0.419,0.319,0.559,53.5,51.4,8.9,0.522,0.298,2010,6,lteam
2010,Kansas State,Brigham Young,Brigham Young,36,30,6,0.833,18.82,3,13,3,2992,2392,1025,2120,0.483,292,700,0.417,650,823,0.79,1332,567,307,126,0.388,0.33,0.596,53,55.3,9.1,0.552,0.307,2010,7,Kansas State,37,29,8,0.784,19.88,10.28,11,5,2949,2584,981,2182,0.45,253,703,0.36,734,1098,0.668,1437,541,274,187,0.503,0.322,0.545,52.9,55.1,13.2,0.508,0.336,2010,2,lteam
2010,Butler,Syracuse,Syracuse,35,30,5,0.857,21.72,7.21,15,3,2832,2324,1042,2021,0.516,244,624,0.391,504,745,0.677,1337,673,336,221,0.369,0.309,0.596,53,64.6,17.2,0.576,0.249,2010,1,Butler,38,33,5,0.868,14.37,5.08,18,0,2611,2258,845,1911,0.442,260,761,0.342,661,896,0.738,1241,464,267,86,0.469,0.398,0.559,52.1,54.9,6.5,0.51,0.346,2010,5,lteam
2010,Kansas State,Xavier,Xavier,35,26,9,0.743,16.23,5.94,14,2,2793,2433,961,2082,0.462,250,664,0.377,621,873,0.711,1415,494,235,132,0.419,0.319,0.559,53.5,51.4,8.9,0.522,0.298,2010,6,Kansas State,37,29,8,0.784,19.88,10.28,11,5,2949,2584,981,2182,0.45,253,703,0.36,734,1098,0.668,1437,541,274,187,0.503,0.322,0.545,52.9,55.1,13.2,0.508,0.336,2010,2,lteam
2010,Butler,Kansas State,Kansas State,37,29,8,0.784,19.88,10.28,11,5,2949,2584,981,2182,0.45,253,703,0.36,734,1098,0.668,1437,541,274,187,0.503,0.322,0.545,52.9,55.1,13.2,0.508,0.336,2010,2,Butler,38,33,5,0.868,14.37,5.08,18,0,2611,2258,845,1911,0.442,260,761,0.342,661,896,0.738,1241,464,267,86,0.469,0.398,0.559,52.1,54.9,6.5,0.51,0.346,2010,5,lteam
2010,Duke,West Virginia,West Virginia,38,31,7,0.816,19.16,10.26,13,5,2752,2414,942,2190,0.43,257,762,0.337,611,868,0.704,1467,589,213,155,0.396,0.348,0.529,54.5,62.5,11.4,0.489,0.279,2010,2,Duke,40,35,5,0.875,25.21,9.21,13,3,3079,2441,1049,2375,0.442,301,782,0.385,682,899,0.759,1560,555,266,162,0.379,0.329,0.549,54.4,52.9,9.8,0.505,0.287,2010,1,lteam
2010,Michigan State,Butler,Butler,38,33,5,0.868,14.37,5.08,18,0,2611,2258,845,1911,0.442,260,761,0.342,661,896,0.738,1241,464,267,86,0.469,0.398,0.559,52.1,54.9,6.5,0.51,0.346,2010,5,Michigan State,37,28,9,0.757,15.33,8.17,14,4,2658,2361,974,2068,0.471,187,543,0.344,523,764,0.685,1426,606,242,123,0.369,0.263,0.547,56.3,62.2,9.5,0.516,0.253,2010,5,lteam
2010,Duke,Butler,Butler,38,33,5,0.868,14.37,5.08,18,0,2611,2258,845,1911,0.442,260,761,0.342,661,896,0.738,1241,464,267,86,0.469,0.398,0.559,52.1,54.9,6.5,0.51,0.346,2010,5,Duke,40,35,5,0.875,25.21,9.21,13,3,3079,2441,1049,2375,0.442,301,782,0.385,682,899,0.759,1560,555,266,162,0.379,0.329,0.549,54.4,52.9,9.8,0.505,0.287,2010,1,lteam
2011,Ohio State,Texas-San Antonio,Texas-San Antonio,34,20,14,0.588,-5.8,-4.93,9,7,2384,2363,802,1871,0.429,234,667,0.351,546,774,0.705,1186,430,240,76,0.414,0.356,0.532,48.9,53.6,6.5,0.491,0.292,2011,16,Ohio State,37,34,3,0.919,25.84,8.38,16,2,2854,2208,1017,2059,0.494,285,674,0.423,535,763,0.701,1277,587,263,118,0.371,0.327,0.589,53.8,57.7,9.1,0.563,0.26,2011,1,lteam
2011,George Mason,Villanova,Villanova,33,21,12,0.636,15.05,8.23,9,9,2384,2159,796,1819,0.438,210,604,0.348,582,769,0.757,1223,450,208,125,0.423,0.332,0.546,53.2,56.5,10.7,0.495,0.32,2011,9,George Mason,34,27,7,0.794,11.66,1.37,16,2,2474,2124,876,1861,0.471,227,574,0.395,495,718,0.689,1188,483,224,110,0.386,0.308,0.562,51.5,55.1,8.9,0.532,0.266,2011,8,lteam
2011,West Virginia,Clemson,Clemson,34,22,12,0.647,13.76,6.58,9,7,2330,2086,810,1827,0.443,217,630,0.344,493,703,0.701,1177,445,272,161,0.385,0.345,0.539,51.2,54.9,13.2,0.503,0.27,2011,12,West Virginia,33,21,12,0.636,16.15,11.03,11,7,2303,2134,783,1826,0.429,206,611,0.337,531,747,0.711,1227,491,154,136,0.409,0.335,0.528,52.4,62.7,11,0.485,0.291,2011,5,lteam
2011,Kentucky,Princeton,Princeton,32,25,7,0.781,3.71,-1.61,13,2,2215,2017,788,1696,0.465,193,531,0.363,446,609,0.732,1105,427,191,134,0.359,0.313,0.558,53.1,54.2,10.7,0.522,0.263,2011,13,Kentucky,38,29,9,0.763,20.3,8.91,10,6,2845,2412,1002,2183,0.459,281,707,0.397,560,789,0.71,1420,482,211,239,0.361,0.324,0.556,52.5,48.1,15.5,0.523,0.257,2011,4,lteam
2011,Marquette,Xavier,Xavier,32,24,8,0.75,11.88,4.41,15,1,2306,2067,784,1700,0.461,173,526,0.329,565,756,0.747,1130,424,174,98,0.445,0.309,0.56,53.3,54.1,8.7,0.512,0.332,2011,6,Marquette,37,22,15,0.595,14.89,8.51,9,9,2782,2546,973,2094,0.465,191,547,0.349,645,927,0.696,1329,574,265,134,0.443,0.261,0.549,51.7,59,9.5,0.51,0.308,2011,11,lteam
2011,Syracuse,Indiana State,Indiana State,34,20,14,0.588,3.41,2.9,12,6,2253,2192,769,1793,0.429,235,649,0.362,480,676,0.71,1172,431,212,145,0.377,0.362,0.533,50.8,56,12.4,0.494,0.268,2011,14,Syracuse,35,27,8,0.771,18.85,8.79,12,6,2568,2216,936,1983,0.472,222,628,0.354,474,713,0.665,1308,566,304,231,0.36,0.317,0.553,52.5,60.5,18.9,0.528,0.239,2011,3,lteam
2011,Washington,Georgia,Georgia,33,21,12,0.636,10.43,6.13,9,7,2267,2125,823,1822,0.452,156,456,0.342,465,667,0.697,1243,495,211,162,0.366,0.25,0.53,53.4,60.1,12.8,0.495,0.255,2011,10,Washington,35,24,11,0.686,20.12,7.74,11,7,2907,2474,1061,2260,0.469,305,821,0.371,480,712,0.674,1367,593,234,179,0.315,0.363,0.559,52.9,55.9,12.3,0.537,0.212,2011,7,lteam
2011,North Carolina,Long Island University,Long Island University,33,27,6,0.818,2.23,-5.77,16,2,2730,2466,928,2009,0.462,229,635,0.361,645,999,0.646,1378,503,246,111,0.497,0.316,0.55,52.8,54.2,7.6,0.519,0.321,2011,15,North Carolina,37,29,8,0.784,18.87,10.15,14,2,2868,2545,1044,2317,0.451,190,579,0.328,590,878,0.672,1578,573,232,204,0.379,0.25,0.524,54,54.9,13.3,0.492,0.255,2011,2,lteam
2011,Ohio State,George Mason,George Mason,34,27,7,0.794,11.66,1.37,16,2,2474,2124,876,1861,0.471,227,574,0.395,495,718,0.689,1188,483,224,110,0.386,0.308,0.562,51.5,55.1,8.9,0.532,0.266,2011,8,Ohio State,37,34,3,0.919,25.84,8.38,16,2,2854,2208,1017,2059,0.494,285,674,0.423,535,763,0.701,1277,587,263,118,0.371,0.327,0.589,53.8,57.7,9.1,0.563,0.26,2011,1,lteam
2011,Kentucky,West Virginia,West Virginia,33,21,12,0.636,16.15,11.03,11,7,2303,2134,783,1826,0.429,206,611,0.337,531,747,0.711,1227,491,154,136,0.409,0.335,0.528,52.4,62.7,11,0.485,0.291,2011,5,Kentucky,38,29,9,0.763,20.3,8.91,10,6,2845,2412,1002,2183,0.459,281,707,0.397,560,789,0.71,1420,482,211,239,0.361,0.324,0.556,52.5,48.1,15.5,0.523,0.257,2011,4,lteam
2011,Marquette,Syracuse,Syracuse,35,27,8,0.771,18.85,8.79,12,6,2568,2216,936,1983,0.472,222,628,0.354,474,713,0.665,1308,566,304,231,0.36,0.317,0.553,52.5,60.5,18.9,0.528,0.239,2011,3,Marquette,37,22,15,0.595,14.89,8.51,9,9,2782,2546,973,2094,0.465,191,547,0.349,645,927,0.696,1329,574,265,134,0.443,0.261,0.549,51.7,59,9.5,0.51,0.308,2011,11,lteam
2011,North Carolina,Washington,Washington,35,24,11,0.686,20.12,7.74,11,7,2907,2474,1061,2260,0.469,305,821,0.371,480,712,0.674,1367,593,234,179,0.315,0.363,0.559,52.9,55.9,12.3,0.537,0.212,2011,7,North Carolina,37,29,8,0.784,18.87,10.15,14,2,2868,2545,1044,2317,0.451,190,579,0.328,590,878,0.672,1578,573,232,204,0.379,0.25,0.524,54,54.9,13.3,0.492,0.255,2011,2,lteam
2011,Kentucky,Ohio State,Ohio State,37,34,3,0.919,25.84,8.38,16,2,2854,2208,1017,2059,0.494,285,674,0.423,535,763,0.701,1277,587,263,118,0.371,0.327,0.589,53.8,57.7,9.1,0.563,0.26,2011,1,Kentucky,38,29,9,0.763,20.3,8.91,10,6,2845,2412,1002,2183,0.459,281,707,0.397,560,789,0.71,1420,482,211,239,0.361,0.324,0.556,52.5,48.1,15.5,0.523,0.257,2011,4,lteam
2011,North Carolina,Marquette,Marquette,37,22,15,0.595,14.89,8.51,9,9,2782,2546,973,2094,0.465,191,547,0.349,645,927,0.696,1329,574,265,134,0.443,0.261,0.549,51.7,59,9.5,0.51,0.308,2011,11,North Carolina,37,29,8,0.784,18.87,10.15,14,2,2868,2545,1044,2317,0.451,190,579,0.328,590,878,0.672,1578,573,232,204,0.379,0.25,0.524,54,54.9,13.3,0.492,0.255,2011,2,lteam
2011,Kentucky,North Carolina,North Carolina,37,29,8,0.784,18.87,10.15,14,2,2868,2545,1044,2317,0.451,190,579,0.328,590,878,0.672,1578,573,232,204,0.379,0.25,0.524,54,54.9,13.3,0.492,0.255,2011,2,Kentucky,38,29,9,0.763,20.3,8.91,10,6,2845,2412,1002,2183,0.459,281,707,0.397,560,789,0.71,1420,482,211,239,0.361,0.324,0.556,52.5,48.1,15.5,0.523,0.257,2011,4,lteam
2011,Pittsburgh,North Carolina-Asheville,North Carolina-Asheville,34,20,14,0.588,-0.69,-2.89,11,7,2506,2333,881,1950,0.452,168,515,0.326,576,810,0.711,1213,492,310,152,0.415,0.264,0.537,49.3,55.8,11.9,0.495,0.295,2011,16,Pittsburgh,34,28,6,0.824,20.82,7.85,15,3,2514,2073,886,1866,0.475,202,512,0.395,540,805,0.671,1359,595,160,111,0.431,0.274,0.559,57.8,67.2,9,0.529,0.289,2011,1,lteam
2011,Butler,Old Dominion,Old Dominion,34,27,7,0.794,9.03,1.76,14,4,2231,1984,803,1828,0.439,166,505,0.329,459,687,0.668,1355,485,234,146,0.376,0.276,0.518,58.6,60.4,13.2,0.485,0.251,2011,9,Butler,38,28,10,0.737,11.53,5.02,13,5,2707,2437,919,2122,0.433,289,822,0.352,580,799,0.726,1337,452,226,61,0.377,0.387,0.541,52.3,49.2,4.7,0.501,0.273,2011,8,lteam
2011,Kansas State,Utah State,Utah State,34,30,4,0.882,13.23,0.5,15,1,2449,1995,840,1788,0.47,206,562,0.367,563,764,0.737,1266,500,162,110,0.427,0.314,0.569,55.7,59.5,9.2,0.527,0.315,2011,12,Kansas State,34,23,11,0.676,14.59,8.41,10,6,2477,2249,849,1939,0.438,237,631,0.376,542,828,0.655,1280,474,208,154,0.427,0.325,0.531,54.7,55.8,12.1,0.499,0.28,2011,5,lteam
2011,Wisconsin,Belmont,Belmont,35,30,5,0.857,13.07,-4.42,19,1,2790,2178,944,2045,0.462,327,864,0.378,575,781,0.736,1258,575,338,118,0.382,0.422,0.577,52.5,60.9,9.7,0.542,0.281,2011,13,Wisconsin,34,25,9,0.735,18.77,9.42,13,5,2310,1992,798,1808,0.441,278,744,0.374,436,533,0.818,1088,442,121,105,0.295,0.412,0.56,51.9,55.4,9,0.518,0.241,2011,4,lteam
2011,Gonzaga,St. John's (NY),St. John's (NY),33,21,12,0.636,13.1,10.01,12,6,2313,2211,807,1773,0.455,143,427,0.335,556,783,0.71,1068,417,266,94,0.442,0.241,0.539,49.5,51.7,9.2,0.495,0.314,2011,6,Gonzaga,35,25,10,0.714,13.86,4.01,11,3,2684,2307,932,1947,0.479,203,548,0.37,617,810,0.762,1314,542,254,132,0.416,0.281,0.576,54.8,58.2,10.5,0.531,0.317,2011,11,lteam
2011,Brigham Young,Wofford,Wofford,34,21,13,0.618,4.35,-1.21,14,4,2502,2313,883,1853,0.477,197,493,0.4,539,778,0.693,1108,487,227,86,0.42,0.266,0.563,50.8,55.2,6.9,0.53,0.291,2011,14,Brigham Young,37,32,5,0.865,18.65,5.76,14,2,3012,2512,1019,2267,0.449,312,865,0.361,662,865,0.765,1425,538,298,150,0.382,0.382,0.562,51.9,52.8,9.9,0.518,0.292,2011,3,lteam
2011,UCLA,Michigan State,Michigan State,34,19,15,0.559,13.7,11.67,9,9,2338,2263,817,1894,0.431,220,620,0.355,484,691,0.7,1256,509,219,167,0.365,0.327,0.526,52.9,62.3,13.1,0.489,0.256,2011,10,UCLA,34,23,11,0.676,11.7,7.93,13,5,2382,2254,830,1824,0.455,173,529,0.327,549,808,0.679,1265,493,186,198,0.443,0.29,0.539,53.1,59.4,13.6,0.502,0.301,2011,7,lteam
2011,Florida,UC-Santa Barbara,UC-Santa Barbara,32,18,14,0.563,1.22,0.12,8,8,2170,2105,742,1636,0.454,227,611,0.372,459,610,0.752,1038,457,233,133,0.373,0.373,0.563,49.6,61.6,12.2,0.523,0.281,2011,15,Florida,37,29,8,0.784,16.27,7.57,13,3,2667,2345,968,2083,0.465,233,661,0.352,498,744,0.669,1384,521,221,131,0.357,0.317,0.547,54,53.8,9.5,0.521,0.239,2011,2,lteam
2011,Butler,Pittsburgh,Pittsburgh,34,28,6,0.824,20.82,7.85,15,3,2514,2073,886,1866,0.475,202,512,0.395,540,805,0.671,1359,595,160,111,0.431,0.274,0.559,57.8,67.2,9,0.529,0.289,2011,1,Butler,38,28,10,0.737,11.53,5.02,13,5,2707,2437,919,2122,0.433,289,822,0.352,580,799,0.726,1337,452,226,61,0.377,0.387,0.541,52.3,49.2,4.7,0.501,0.273,2011,8,lteam
2011,Wisconsin,Kansas State,Kansas State,34,23,11,0.676,14.59,8.41,10,6,2477,2249,849,1939,0.438,237,631,0.376,542,828,0.655,1280,474,208,154,0.427,0.325,0.531,54.7,55.8,12.1,0.499,0.28,2011,5,Wisconsin,34,25,9,0.735,18.77,9.42,13,5,2310,1992,798,1808,0.441,278,744,0.374,436,533,0.818,1088,442,121,105,0.295,0.412,0.56,51.9,55.4,9,0.518,0.241,2011,4,lteam
2011,Brigham Young,Gonzaga,Gonzaga,35,25,10,0.714,13.86,4.01,11,3,2684,2307,932,1947,0.479,203,548,0.37,617,810,0.762,1314,542,254,132,0.416,0.281,0.576,54.8,58.2,10.5,0.531,0.317,2011,11,Brigham Young,37,32,5,0.865,18.65,5.76,14,2,3012,2512,1019,2267,0.449,312,865,0.361,662,865,0.765,1425,538,298,150,0.382,0.382,0.562,51.9,52.8,9.9,0.518,0.292,2011,3,lteam
2011,Florida,UCLA,UCLA,34,23,11,0.676,11.7,7.93,13,5,2382,2254,830,1824,0.455,173,529,0.327,549,808,0.679,1265,493,186,198,0.443,0.29,0.539,53.1,59.4,13.6,0.502,0.301,2011,7,Florida,37,29,8,0.784,16.27,7.57,13,3,2667,2345,968,2083,0.465,233,661,0.352,498,744,0.669,1384,521,221,131,0.357,0.317,0.547,54,53.8,9.5,0.521,0.239,2011,2,lteam
2011,Butler,Wisconsin,Wisconsin,34,25,9,0.735,18.77,9.42,13,5,2310,1992,798,1808,0.441,278,744,0.374,436,533,0.818,1088,442,121,105,0.295,0.412,0.56,51.9,55.4,9,0.518,0.241,2011,4,Butler,38,28,10,0.737,11.53,5.02,13,5,2707,2437,919,2122,0.433,289,822,0.352,580,799,0.726,1337,452,226,61,0.377,0.387,0.541,52.3,49.2,4.7,0.501,0.273,2011,8,lteam
2011,Florida,Brigham Young,Brigham Young,37,32,5,0.865,18.65,5.76,14,2,3012,2512,1019,2267,0.449,312,865,0.361,662,865,0.765,1425,538,298,150,0.382,0.382,0.562,51.9,52.8,9.9,0.518,0.292,2011,3,Florida,37,29,8,0.784,16.27,7.57,13,3,2667,2345,968,2083,0.465,233,661,0.352,498,744,0.669,1384,521,221,131,0.357,0.317,0.547,54,53.8,9.5,0.521,0.239,2011,2,lteam
2011,Butler,Florida,Florida,37,29,8,0.784,16.27,7.57,13,3,2667,2345,968,2083,0.465,233,661,0.352,498,744,0.669,1384,521,221,131,0.357,0.317,0.547,54,53.8,9.5,0.521,0.239,2011,2,Butler,38,28,10,0.737,11.53,5.02,13,5,2707,2437,919,2122,0.433,289,822,0.352,580,799,0.726,1337,452,226,61,0.377,0.387,0.541,52.3,49.2,4.7,0.501,0.273,2011,8,lteam
2011,Kansas,Boston University,Boston University,35,21,14,0.6,-2.48,-3.85,12,4,2270,2222,749,1865,0.402,265,747,0.355,507,695,0.729,1249,345,189,129,0.373,0.401,0.517,50.2,46.1,10.5,0.473,0.272,2011,16,Kansas,38,35,3,0.921,24.1,7.62,14,2,3084,2458,1114,2193,0.508,271,710,0.382,585,862,0.679,1475,674,295,153,0.393,0.324,0.593,55.7,60.5,10.7,0.57,0.267,2011,1,lteam
2011,Illinois,Nevada-Las Vegas,Nevada-Las Vegas,33,24,9,0.727,14.67,6,11,5,2363,2077,842,1836,0.459,184,558,0.33,495,718,0.689,1151,509,268,124,0.391,0.304,0.543,51,60.5,10.7,0.509,0.27,2011,8,Illinois,34,20,14,0.588,16.72,11.11,9,9,2413,2222,894,1910,0.468,232,600,0.387,393,539,0.729,1178,568,188,152,0.282,0.314,0.557,51.2,63.5,12.1,0.529,0.206,2011,9,lteam
2011,Richmond,Vanderbilt,Vanderbilt,34,23,11,0.676,15.1,6.86,9,7,2581,2301,848,1853,0.458,263,708,0.371,622,837,0.743,1255,454,175,162,0.452,0.382,0.573,51.7,53.5,11.5,0.529,0.336,2011,5,Richmond,37,29,8,0.784,11.23,2.79,13,3,2577,2265,922,2007,0.459,287,735,0.39,446,649,0.687,1222,548,220,155,0.323,0.366,0.557,48.5,59.4,10.8,0.531,0.222,2011,12,lteam
2011,Morehead State,Louisville,Louisville,35,25,10,0.714,18.6,8.2,12,6,2623,2259,949,2097,0.453,309,854,0.362,416,627,0.663,1272,608,327,175,0.299,0.407,0.548,50.1,64.1,13.5,0.526,0.198,2011,4,Morehead State,35,25,10,0.714,2.81,-3.13,13,5,2412,2162,851,1874,0.454,204,601,0.339,506,751,0.674,1311,424,300,110,0.401,0.321,0.541,56.9,49.8,10.2,0.509,0.27,2011,13,lteam
2011,Virginia Commonwealth,Georgetown,Georgetown,32,21,11,0.656,14.61,10.39,10,8,2258,2123,809,1703,0.475,223,631,0.353,417,568,0.734,1081,481,193,139,0.334,0.371,0.572,52,59.5,11.2,0.541,0.245,2011,6,Virginia Commonwealth,40,28,12,0.7,8.56,3.78,12,6,2864,2673,968,2228,0.434,339,917,0.37,589,824,0.715,1292,583,328,140,0.37,0.412,0.547,47,60.2,9.1,0.511,0.264,2011,11,lteam
2011,Purdue,Saint Peter's,Saint Peter's,34,20,14,0.588,-0.28,-1.08,11,7,2069,2042,713,1782,0.4,197,573,0.344,446,693,0.644,1209,383,263,154,0.389,0.322,0.49,49.3,53.7,12.4,0.455,0.25,2011,14,Purdue,34,26,8,0.765,19.36,8.69,14,4,2466,2103,875,1957,0.447,235,645,0.364,481,673,0.715,1207,538,211,141,0.344,0.33,0.542,51.4,61.5,10.5,0.507,0.246,2011,3,lteam
2011,Florida State,Texas A&M,Texas A&M,33,24,9,0.727,12.62,5.94,10,6,2254,2009,758,1719,0.441,181,534,0.339,557,799,0.697,1193,444,215,51,0.465,0.311,0.537,54.7,58.6,4.5,0.494,0.324,2011,7,Florida State,34,23,11,0.676,13.48,6.45,11,5,2348,2109,827,1903,0.435,212,634,0.334,482,725,0.665,1332,423,288,203,0.381,0.333,0.522,53.3,51.1,17.5,0.49,0.253,2011,10,lteam
2011,Notre Dame,Akron,Akron,36,23,13,0.639,2.15,-1.02,9,7,2524,2365,892,2073,0.43,283,785,0.361,457,649,0.704,1238,520,240,129,0.313,0.379,0.53,47.9,58.3,9.2,0.499,0.22,2011,15,Notre Dame,34,27,7,0.794,18.17,8.43,14,4,2558,2227,843,1832,0.46,273,708,0.386,599,827,0.724,1261,563,156,128,0.451,0.386,0.575,53.2,66.8,9.6,0.535,0.327,2011,2,lteam
2011,Kansas,Illinois,Illinois,34,20,14,0.588,16.72,11.11,9,9,2413,2222,894,1910,0.468,232,600,0.387,393,539,0.729,1178,568,188,152,0.282,0.314,0.557,51.2,63.5,12.1,0.529,0.206,2011,9,Kansas,38,35,3,0.921,24.1,7.62,14,2,3084,2458,1114,2193,0.508,271,710,0.382,585,862,0.679,1475,674,295,153,0.393,0.324,0.593,55.7,60.5,10.7,0.57,0.267,2011,1,lteam
2011,Richmond,Morehead State,Morehead State,35,25,10,0.714,2.81,-3.13,13,5,2412,2162,851,1874,0.454,204,601,0.339,506,751,0.674,1311,424,300,110,0.401,0.321,0.541,56.9,49.8,10.2,0.509,0.27,2011,13,Richmond,37,29,8,0.784,11.23,2.79,13,3,2577,2265,922,2007,0.459,287,735,0.39,446,649,0.687,1222,548,220,155,0.323,0.366,0.557,48.5,59.4,10.8,0.531,0.222,2011,12,lteam
2011,Virginia Commonwealth,Purdue,Purdue,34,26,8,0.765,19.36,8.69,14,4,2466,2103,875,1957,0.447,235,645,0.364,481,673,0.715,1207,538,211,141,0.344,0.33,0.542,51.4,61.5,10.5,0.507,0.246,2011,3,Virginia Commonwealth,40,28,12,0.7,8.56,3.78,12,6,2864,2673,968,2228,0.434,339,917,0.37,589,824,0.715,1292,583,328,140,0.37,0.412,0.547,47,60.2,9.1,0.511,0.264,2011,11,lteam
2011,Florida State,Notre Dame,Notre Dame,34,27,7,0.794,18.17,8.43,14,4,2558,2227,843,1832,0.46,273,708,0.386,599,827,0.724,1261,563,156,128,0.451,0.386,0.575,53.2,66.8,9.6,0.535,0.327,2011,2,Florida State,34,23,11,0.676,13.48,6.45,11,5,2348,2109,827,1903,0.435,212,634,0.334,482,725,0.665,1332,423,288,203,0.381,0.333,0.522,53.3,51.1,17.5,0.49,0.253,2011,10,lteam
2011,Kansas,Richmond,Richmond,37,29,8,0.784,11.23,2.79,13,3,2577,2265,922,2007,0.459,287,735,0.39,446,649,0.687,1222,548,220,155,0.323,0.366,0.557,48.5,59.4,10.8,0.531,0.222,2011,12,Kansas,38,35,3,0.921,24.1,7.62,14,2,3084,2458,1114,2193,0.508,271,710,0.382,585,862,0.679,1475,674,295,153,0.393,0.324,0.593,55.7,60.5,10.7,0.57,0.267,2011,1,lteam
